FIPS,index,TimePeriod,Agri,Mini,Util,M4,M4I,unem,clusters
1001.0,1,2003,1.011185377469431,0.6105777901096001,-0.7674979820887202,-0.006913113032603668,0.0015305540585676012,0.1923076923076925,4.0
1001.0,2,2004,-0.5708599621199131,0.2794519698884219,0.43696896004630936,0.005551171130980137,0.0119438572061737,-0.2846153846153845,4.0
1001.0,3,2005,-0.05354487335591429,-0.23177312022265184,-0.7446338535511963,0.001973669474457651,0.011496162680330796,-0.9307692307692306,4.0
1001.0,4,2006,0.00774797666776017,0.103808797032098,0.6761089767383854,0.007226338413068412,0.0012821277988412025,-0.46923076923076934,4.0
1001.0,5,2007,-0.5127663171076442,-0.2384354087252767,-0.287827447762826,0.014530043488179878,-0.017333496612281098,0.06153846153846132,4.0
1001.0,6,2008,-0.37590258043173996,-0.2169932341055354,-0.33281859197443,-0.05890014591566839,-0.012854928854692301,1.9307692307692306,4.0
1001.0,7,2009,1.0238274737919326,-0.12710057456799007,0.3698148622022437,-0.06693818803015361,-0.0017879443832881001,3.584615384615385,4.0
1001.0,8,2010,-0.580421772317683,0.3715213614529631,0.23929204084629774,0.061538727381233116,-0.0006530729079690998,-0.08461538461538431,4.0
1001.0,9,2011,0.43494816636300904,-0.3132694806717229,-0.05977852736385003,0.017892626716609072,-7.893666998280008e-05,-0.476923076923077,4.0
1001.0,10,2012,-0.7603848032605409,0.45791223436291517,0.04847058680487493,0.008794955780447644,-0.00022870450164149997,-1.2307692307692317,4.0
1001.0,11,2013,1.069891762460884,0.05893865948743837,-0.6093666011934857,-0.020354927367058906,-9.678671963660006e-05,-0.7999999999999989,4.0
1001.0,12,2014,-0.9201559247485669,-0.49734077183746095,0.11821882378326087,0.012412285030527492,1.6405704125300102e-05,-0.4923076923076932,4.0
