"FIPS_y","Agri_2001","Agri_2002","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","All_2019","All_2020","Mini_2001","Mini_2002","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2001","Util_2002","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","Neig_2001","Neig_2002","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","M4_2001","M4_2002","M4_2003","M4_2004","M4_2005","M4_2006","M4_2007","M4_2008","M4_2009","M4_2010","M4_2011","M4_2012","M4_2013","M4_2014","M4_2015","M4_2016","M4_2017","M4_2018","M4_2019","M4_2020","M4.I_2001","M4.I_2002","M4.I_2003","M4.I_2004","M4.I_2005","M4.I_2006","M4.I_2007","M4.I_2008","M4.I_2009","M4.I_2010","M4.I_2011","M4.I_2012","M4.I_2013","M4.I_2014","M4.I_2015","M4.I_2016","M4.I_2017","M4.I_2018","M4.I_2019","M4.I_2020","clusters"
19015,20018,50755,58780,NA,70770,62800,92136,81791,NA,93067,134049,139529,150353,126850,77002,70893,29066,57464,NA,NA,791547,839093,884088,NA,924518,911575,936096,925376,NA,980917,982382,957337,987354,972542,935137,930600,886179,929320,NA,NA,327,378,0,NA,238,240,209,206,NA,146,117,136,131,142,150,130,162,153,NA,NA,5188,3184,12276,NA,9517,10762,11120,10821,NA,9154,9178,9616,10244,11217,11962,13402,15073,34163,NA,NA,32834737,33327199,36038780,NA,41767245,41554212,45273348,41476985,NA,42005323,42336900,44396396,43817643,48160699,51524080,52442674,51724755,52399279,NA,NA,842.551020539099,890.822964332896,935.325803416099,NA,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,NA,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,NA,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,NA,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,NA,NA,"A"
19017,38776,55691,19532,65173,66051,51567,58113,33651,34391,39775,92481,62405,71187,53513,42764,32294,53147,61080,NA,68933,747402,767347,776058,921756,993967,958958,1019900,916590,853750,866462,922396,998773,970612,1028640,1051721,1024412,1001948,1016502,NA,973599,15930,2524,4059,2053,2508,2742,2126,2470,2473,2523,1987,2481,802,1528,2200,1482,2466,2521,NA,3162,2301,1990,1868,1555,3036,4919,4248,9253,5513,3976,1056,2298,5967,5891,6014,6598,6106,5356,NA,6310,8573252,8888629,8751160,9936984,10269895,10301394,10481000,10386610,10217307,10903576,10992179,12617519,11664642,12763643,12126335,11262683,11320669,11504608,NA,10949839,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,NA,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,NA,0.000516115658467254,"A"
19019,56826,87292,37242,70386,77417,75521,93257,50378,80627,75362,145942,100297,141555,145155,NA,NA,194508,197980,247980,253261,541760,550004,539403,598991,631529,632448,642442,617036,642631,634542,714442,690011,719766,716888,NA,NA,762446,750652,778043,763992,1968,3270,3950,3393,3183,2801,2379,2284,1902,1510,1472,2046,1863,2133,NA,NA,2110,2239,2492,2204,770,2479,2310,2114,3459,6754,5204,12151,7092,4734,832,925,1195,1103,NA,NA,1013,1209,1333,1354,18251169,18411355,19160455,21288752,22256282,22397388,23850440,23572314,23577425,25061253,25574943,27351267,26047005,27897268,NA,NA,27401479,27999070,27349717,26666730,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,NA,NA,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,NA,NA,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19021,120813,145311,133575,172200,143619,142124,167832,236938,208107,226078,234242,256456,294969,373773,410951,270427,266303,348726,129632,125001,835598,854371,877217,962556,967508,979645,1046044,1163971,1194512,1225214,1203403,1225006,1380687,1597651,1827741,1340661,1195128,1265631,1177286,1176198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22657,27123,21198,21323,35632,41280,40448,39869,39731,37067,37201,42340,39535,36548,32468,37772,32598,33851,35930,32554,4011192,4179554,4317986,4733565,4806535,5104447,5309590,5558116,5362457,5552927,5638971,5711698,6079487,6584966,6863041,6455572,6265876,6524783,6408237,6263697,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19023,58814,68397,38037,112408,111574,120118,133204,102845,121463,153654,166181,119596,134941,86865,64179,26969,45732,68848,46970,67507,333096,353437,338211,424765,424410,428412,440544,425552,434464,487771,510762,490999,487331,460448,425805,380469,399648,388839,390680,405203,1495,966,1112,1343,1085,994,1020,1028,1313,947,1329,884,801,967,421,1266,775,598,2208,4034,3816,3651,3519,3457,3394,3351,3601,4097,3581,3745,3778,3774,3791,3899,3859,4139,4009,4247,4179,4241,10921072,11295381,11324527,12815947,13235141,13313063,13500798,13216753,12879737,13669961,13675686,15402043,14496337,15736234,15098065,14198949,14071860,14241479,13881198,13486236,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19025,41017,66553,62728,108827,100364,118895,141113,168370,121005,155373,169608,150794,183679,190156,116921,184382,165881,179729,200304,178721,276952,295126,300406,357455,372256,364216,385517,414474,368038,400514,415363,405540,420113,432075,374045,427664,409618,424965,433305,412840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,1628,1574,1543,1343,1404,1499,1559,1419,1682,1467,1456,1531,1531,1617,1699,1835,1954,1841,2020,4920255,5074720,5238094,5613657,5504351,5543545,5554028,6036896,6066845,6485802,6699456,6458816,6872284,6981910,7188768,6784690,6441174,6526004,6440847,6160818,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19027,89844,98319,89337,150079,121639,158238,92973,170560,175504,214899,206664,168318,229982,253804,212908,325413,377612,374598,349706,282873,856699,863412,903520,1029345,1063814,1093630,1109807,1112156,1089442,1185743,1178847,1174004,1205708,1251754,1262842,1344261,1373295,1344804,1297781,1229619,3207,3007,3150,3266,2955,3492,3158,2815,2278,2102,1878,2175,2223,2458,2611,2251,2751,2714,3793,4054,3529,4017,3677,3661,3544,4439,17261,17882,16538,31485,32777,37698,36684,33774,35687,42878,36366,33026,33159,40969,3102295,3258973,3320452,3901676,3971060,4087760,4341872,4612229,4399905,4485664,4626715,4642494,4841877,4845307,4734409,4793918,4854067,4942349,4942045,4807831,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19029,36730,47635,47699,96374,80734,97601,81400,113860,117070,76924,90138,61216,69185,48406,67330,55373,68899,69468,94912,94420,418216,437315,438011,498773,496391,514208,489465,539882,533976,517571,549272,580618,597677,597410,617936,604308,607901,623829,609903,586425,2278,2484,5028,4841,2698,2924,3034,2189,2190,2222,2030,2566,3914,2207,2570,2238,2244,1958,1453,6179,261,299,391,354,222,244,292,380,349,446,462,50408,52222,48794,46093,53895,48304,40142,42225,47184,5020497,5264321,5412272,6001201,6004008,6248475,6262332,6859741,6854213,6503306,6626423,6809735,6936360,6910535,7017244,6929811,6796972,7032340,6946933,6596446,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19033,69656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5063793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842.551020539099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123106634426838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19035,75382,113348,111469,131300,127675,122680,107501,164697,178485,164702,144385,160714,158380,179153,176181,135158,156400,175441,104043,118741,480794,506875,534787,560726,584514,759576,818395,721799,729795,730305,647529,620394,650511,737651,723426,695442,661086,691446,616660,649686,1062,848,1746,2461,1656,2648,2145,1341,910,817,299,401,241,781,1966,2189,2667,3001,3019,2605,3834,3687,3585,3453,5548,5758,5062,10231,6317,4668,2782,2883,3182,3019,2663,3517,3122,3474,5560,32096,9986646,10233554,10752014,11561650,11885508,12292742,12594207,13151537,12243022,12549325,12350362,12323959,12596514,13299320,13871095,13512819,13283711,13741820,13386170,13088606,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19037,19425,20529,12887,66739,75837,65108,61862,64792,43549,110410,125035,96001,128023,108256,150774,179902,105464,116132,107308,128097,374229,374067,377521,432492,444242,432844,438947,463654,460141,503976,551853,535288,602533,649947,686538,712131,643093,659369,623538,615562,657,821,1031,933,865,961,697,707,737,491,518,777,561,91,326,156,235,441,377,273,158,170,220,126,79,82,64,51,79,80,55,38,58,55,61,77,63,96,147,86,4025496,4166619,4087202,4636010,4728578,4706166,4763785,4793321,4485136,5021910,5192858,5175066,5554108,5658846,5760924,5748738,5558995,5674358,5594554,5504151,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19039,1356,1269,NA,20849,NA,38881,26644,NA,NA,34512,29658,23268,NA,NA,NA,NA,NA,NA,NA,NA,294415,301610,NA,323251,NA,363377,373356,NA,NA,345734,330910,335878,NA,NA,NA,NA,NA,NA,NA,NA,478,585,NA,523,NA,571,1622,NA,NA,1197,968,807,NA,NA,NA,NA,NA,NA,NA,NA,5049,5018,NA,4745,NA,9184,7981,NA,NA,7836,4102,4039,NA,NA,NA,NA,NA,NA,NA,NA,2270086,2372397,NA,2711730,NA,2777326,2773828,NA,NA,2871225,2960815,3004891,NA,NA,NA,NA,NA,NA,NA,NA,842.551020539099,890.822964332896,NA,987.507224344436,NA,1113.14895258306,1203.69183926629,NA,NA,1185.92030214638,1224.02139392336,1274.51443066992,NA,NA,NA,NA,NA,NA,NA,NA,0.0123106634426838,0.00741533256088218,NA,0.0208890160047776,NA,0.0336687229377164,0.0163354635367169,NA,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,NA,NA,NA,NA,NA,NA,NA,NA,"A"
19041,73079,75149,104752,125224,114917,117014,115243,158173,152850,138543,147140,178616,NA,NA,NA,NA,NA,NA,NA,NA,686336,692157,728222,773634,781763,779513,800393,846657,806406,852805,902441,917383,NA,NA,NA,NA,NA,NA,NA,NA,966,895,979,1034,944,1169,1933,1246,751,804,699,972,NA,NA,NA,NA,NA,NA,NA,NA,5459,5185,6585,6790,9250,6591,7299,7554,4427,5292,5435,5682,NA,NA,NA,NA,NA,NA,NA,NA,4393035,4574990,4743024,5070169,5138851,5542634,5683632,5772396,5600755,5830043,5945646,6109828,NA,NA,NA,NA,NA,NA,NA,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,NA,NA,NA,NA,NA,NA,NA,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,NA,NA,NA,NA,NA,NA,NA,NA,"A"
19043,50303,56513,62402,86070,73151,62248,56474,66670,21133,109879,145943,129029,166724,182499,181145,221753,221823,202881,230869,217697,514894,523920,540226,595705,598889,591075,570380,578032,527176,608294,668839,675898,712854,776184,793568,813710,855526,857017,876540,813471,2244,2182,2559,656,56,1137,6850,19952,16623,16349,23072,27652,29918,43379,42550,25251,49585,70494,67721,25047,3012,1040,990,901,760,702,703,810,718,858,892,908,900,935,827,875,871,1035,1030,1098,8855811,9092593,9412326,10334126,10777925,10927886,11209042,10949667,10391014,11295286,11621160,12213607,12218017,12886407,13202021,13127046,13467486,13536960,13686119,13349775,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
19045,69901,95801,74140,79831,29583,48902,68370,54247,44444,9813,97221,59919,90944,22916,62321,71272,21330,10621,18351,86593,2220411,2279233,2365655,2485954,2363403,2368384,2303665,2271875,2297297,2346402,2399858,2249798,2292369,2215630,2251042,2130185,2088638,2047825,1985487,1935211,818,1082,1474,17965,16348,16878,16144,18094,13862,15988,14941,18015,17322,16900,16257,14581,18279,17599,22283,23318,57653,66230,57650,65093,59080,57374,59316,50897,68952,74035,67718,58559,68691,67159,48520,39682,36018,35950,35273,37712,21118478,21047024,21637173,22966433,23284878,23392241,23575108,23881877,23040861,23925071,24867946,25377899,24882247,24597801,24467832,24146901,24192163,24157809,24210230,23721625,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
